datetime,city,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,,ride_distance_km,traffic_index,surge_multiplier,hour,day_of_week,is_weekend,fare_amount,passenger_count
20-04-2024 02:37,Delhi,2012-12-19 09:16:00 UTC,-74.0027,40.739437,-73.977925,40.755857,,17.85,2,1.2,2,5,1,308.2,1
10-07-2024 04:25,Ahmedabad,2010-02-10 01:22:00 UTC,-73.981547,40.778703,-73.938072,40.823738,,22.41,8,1.5,4,2,0,388.92,5
31-03-2024 16:53,Bengaluru,2009-11-25 17:51:12 UTC,-73.99313,40.762932,-73.982875,40.775772,,15.22,3,2.5,16,6,1,307.64,5
08-05-2024 14:39,Delhi,2009-07-04 01:59:19 UTC,-73.964366,40.756494,-73.983131,40.735588,,4.47,7,2.5,14,2,0,188.64,1
16-12-2024 18:34,Mumbai,2010-05-12 14:24:22 UTC,-73.976026,40.756048,-74.010074,40.702022,,21.31,8,1,18,0,0,365.72,1
17-09-2024 22:58,Ahmedabad,2013-12-05 20:43:24 UTC,-73.972596,40.759644,-73.953575,40.767543,,21.46,7,2.5,22,1,0,392.52,1
13-12-2024 03:43,Ahmedabad,2010-04-17 00:28:00 UTC,-73.988797,40.748012,-74.014397,40.718203,,12.46,2,1.2,3,4,0,233.52,2
20-06-2024 18:46,Ahmedabad,2011-08-08 20:25:03 UTC,-73.960465,40.766611,-73.948754,40.7858,,16.73,6,1.2,18,3,0,304.76,1
26-01-2024 00:06,Ahmedabad,2011-04-26 17:59:22 UTC,-74.010332,40.706836,-73.998333,40.735305,,8.45,7,1.2,0,4,0,210.4,1
24-08-2024 22:51,Hyderabad,2010-02-28 22:04:18 UTC,-73.86287,40.768965,-73.978627,40.763294,,22.72,6,1,22,5,1,382.64,1
17-03-2024 15:42,Hyderabad,2013-12-24 20:16:39 UTC,-73.968036,40.76214,-73.965893,40.759042,,15.44,5,1.2,15,6,1,294.28,1
17-08-2024 09:06,Hyderabad,2011-11-29 22:37:07 UTC,-73.988188,40.74474,-73.985351,40.731756,,21.12,9,1,9,5,1,378.44,1
13-04-2024 21:05,Bengaluru,2014-03-14 10:16:00 UTC,-73.976197,40.744027,-73.99709,40.756135,,5.49,9,1,21,5,1,190.88,1
27-05-2024 03:02,Bengaluru,2009-11-11 17:39:24 UTC,-73.973128,40.743746,-73.987517,40.743743,,7.16,2,1.2,3,0,0,169.92,1
29-08-2024 01:31,Delhi,2013-10-19 05:31:00 UTC,-73.917062,40.688847,-73.944682,40.583762,,5.24,7,1.2,1,3,0,171.88,1
30-05-2024 05:05,Hyderabad,2014-07-15 21:33:02 UTC,-73.969852,40.76184,-73.95841,40.744288,,24.92,7,1.2,5,3,0,408.04,1
15-06-2024 14:22,Bengaluru,2012-01-11 15:37:00 UTC,-73.993438,40.743092,-73.993685,40.751762,,21.65,7,1.5,14,5,1,384.8,5
10-12-2024 14:00,Mumbai,2012-01-06 00:42:14 UTC,-73.99,40.7386,-73.9938,40.7434,,16.08,9,2,14,1,0,327.96,1
06-03-2024 22:21,Delhi,2010-07-11 13:39:59 UTC,-74.009523,40.706354,-74.003815,40.722358,,10.17,3,1,22,2,0,207.04,2
23-07-2024 11:40,Delhi,2013-09-30 16:13:14 UTC,-73.971818,40.757887,-73.999963,40.727044,,18.85,3,1,11,1,0,311.2,1
20-01-2024 08:23,Delhi,2014-12-09 10:10:46 UTC,-74.006161,40.72331,-74.005851,40.735776,,16.36,2,1,8,5,1,286.32,1
26-05-2024 14:08,Delhi,2010-07-14 14:04:16 UTC,-73.990938,40.751938,-73.954948,40.765195,,2.33,8,2.5,14,6,1,177.96,1
05-02-2024 23:03,Bengaluru,2015-01-12 14:36:21 UTC,-73.97263336,40.78673935,-73.96949768,40.78992081,,7.89,7,1,23,0,0,199.68,1
08-07-2024 03:05,Hyderabad,2012-04-20 23:41:00 UTC,-73.97825,40.741417,-73.982607,40.735337,,11.88,1,1.2,3,0,0,221.56,1
05-02-2024 03:22,Delhi,2009-05-12 12:05:00 UTC,-73.984627,40.759392,-73.989322,40.752738,,17.34,5,2,3,0,0,323.08,1
02-06-2024 06:59,Ahmedabad,2012-08-16 06:13:00 UTC,-73.994637,40.689702,-74.013047,40.714385,,12.59,8,2,6,6,1,291.08,1
23-02-2024 23:31,Ahmedabad,2011-07-09 15:55:01 UTC,-73.9763,40.7442,-73.9902,40.738,,15.67,6,1.2,23,4,0,292.04,2
16-05-2024 10:49,Hyderabad,2010-11-22 10:22:04 UTC,-73.979645,40.751712,-73.980642,40.75938,,7.68,1,1.5,10,3,0,177.16,1
23-12-2024 23:37,Hyderabad,2015-06-18 09:01:56 UTC,-73.98712158,40.76622009,-73.98090363,40.76014709,,20.05,4,2.5,23,0,0,360.6,1
16-12-2024 04:05,Hyderabad,2014-12-03 12:25:08 UTC,-73.947637,40.779085,-73.956403,40.765571,,23.55,4,2.5,4,0,0,402.6,1
10-03-2024 03:17,Ahmedabad,2014-11-10 09:42:27 UTC,-73.862844,40.769132,-73.973543,40.750934,,10.66,7,1.5,3,6,1,252.92,1
18-10-2024 04:57,Delhi,2009-05-08 17:39:00 UTC,-73.968617,40.767425,-73.960877,40.769928,,7.11,6,2.5,4,4,0,215.32,1
22-07-2024 02:16,Bengaluru,2012-11-20 12:22:55 UTC,-73.96466,40.80725,-73.970285,40.789259,,14.57,6,1.2,2,0,0,278.84,1
31-05-2024 16:03,Ahmedabad,2009-12-18 10:08:15 UTC,-73.976048,40.744923,-73.966141,40.762215,,22.48,3,1,16,4,0,354.76,2
30-11-2024 05:30,Hyderabad,2012-02-13 01:11:00 UTC,-73.971947,40.693338,-73.971948,40.693335,,2.02,2,1.5,5,5,1,124.24,1
16-05-2024 06:38,Mumbai,2012-02-09 09:10:00 UTC,-73.992957,40.729502,-74.01393,40.71406,,16.21,9,1,6,3,0,309.52,5
09-07-2024 23:10,Bengaluru,2011-06-02 18:37:35 UTC,-73.98091,40.75402,-73.986824,40.745358,,16.65,8,1,23,1,0,309.8,1
10-07-2024 13:25,Delhi,2014-09-17 12:52:46 UTC,-73.969975,40.753267,-73.976385,40.761218,,16.63,3,1.2,13,2,0,288.56,1
31-10-2024 08:26,Mumbai,2011-10-29 13:25:47 UTC,-73.959789,40.782217,-73.988315,40.758038,,19.19,9,2.5,8,3,0,375.28,1
25-03-2024 13:44,Hyderabad,2014-01-05 02:51:00 UTC,-73.966035,40.71215,-73.99318,40.729747,,19.64,4,2.5,13,0,0,355.68,1
30-03-2024 11:58,Ahmedabad,2011-05-28 18:22:11 UTC,-73.978838,40.745002,-73.990502,40.75082,,3.75,3,2.5,11,5,1,170,1
30-05-2024 19:14,Hyderabad,2013-11-20 18:17:00 UTC,-73.977355,40.749555,-73.982477,40.762282,,13.22,1,1.2,19,3,0,237.64,4
15-09-2024 06:25,Bengaluru,2014-05-08 13:54:17 UTC,-73.981164,40.777539,-73.979827,40.780988,,10.25,3,1.2,6,6,1,222,1
13-08-2024 14:56,Mumbai,2012-10-17 21:49:00 UTC,-73.990088,40.732577,-73.985077,40.724007,,16.43,1,1.2,14,1,0,276.16,6
15-02-2024 16:01,Ahmedabad,2010-12-22 19:54:00 UTC,-73.987105,40.739037,-73.962863,40.764117,,20.86,4,1.5,16,3,0,350.32,1
16-10-2024 03:36,Hyderabad,2012-01-12 08:48:00 UTC,-73.959123,40.780935,-73.975802,40.749677,,6.9,3,1.5,3,2,0,177.8,1
25-09-2024 02:52,Hyderabad,2011-07-08 12:41:00 UTC,-73.980988,40.765505,-73.97514,40.78879,,1.1,7,1.5,2,2,0,128.2,1
02-08-2024 00:37,Bengaluru,2011-11-24 21:59:02 UTC,-73.953862,40.779129,-73.990846,40.750473,,24.65,6,2.5,0,4,0,425.8,1
02-01-2024 11:17,Bengaluru,2014-08-03 11:42:00 UTC,-73.99633,40.72378,-73.98027,40.76041,,6.38,6,2.5,11,1,0,206.56,5
02-07-2024 23:24,Delhi,2013-04-20 14:07:49 UTC,-74.000004,40.719131,-74.011105,40.715796,,13.48,5,1.2,23,1,0,260.76,2
22-12-2024 11:16,Bengaluru,2011-06-18 23:57:00 UTC,-74.009975,40.705087,-73.9451,40.826192,,3.28,7,1,11,6,1,154.36,1
19-05-2024 12:25,Bengaluru,2011-06-25 02:30:00 UTC,-73.984993,40.732152,-73.951993,40.778588,,23.51,9,1.2,12,6,1,411.12,1
14-02-2024 00:21,Mumbai,2014-02-05 16:03:00 UTC,-73.984243,40.743695,-74.006192,40.743792,,2.65,5,2.5,0,2,0,156.8,1
01-02-2024 01:43,Ahmedabad,2011-04-04 22:37:00 UTC,-74.003228,40.726975,-73.996268,40.74275,,8.97,7,1,1,3,0,212.64,1
25-04-2024 06:07,Delhi,2012-01-22 15:10:40 UTC,-73.982237,40.768792,-73.946733,40.772294,,15.16,9,1.2,6,3,0,300.92,1
12-12-2024 00:30,Hyderabad,2014-04-28 09:10:00 UTC,-73.99493,40.76039,-73.97407,40.76191,,13.23,6,1.2,0,3,0,262.76,1
24-05-2024 15:48,Mumbai,2009-01-02 11:10:47 UTC,-73.980122,40.748762,-74.002421,40.724107,,2.33,7,1.2,15,4,0,136.96,1
25-01-2024 07:27,Delhi,2009-01-10 02:15:03 UTC,-73.991357,40.715986,-73.988234,40.722052,,9.97,7,2,7,3,0,244.64,1
12-03-2024 04:47,Ahmedabad,2012-06-24 17:39:45 UTC,-74.007133,40.715991,-73.991965,40.726212,,7.47,5,1,4,1,0,184.64,1
14-05-2024 10:05,Hyderabad,2013-03-10 17:50:44 UTC,-73.964206,40.767506,-73.991345,40.728157,,3.28,7,1.5,10,1,0,154.36,2
05-11-2024 21:21,Hyderabad,2010-04-02 02:32:32 UTC,-73.988165,40.723505,-74.009099,40.716222,,15.72,9,2.5,21,1,0,333.64,1
16-01-2024 23:14,Ahmedabad,2011-09-08 08:31:37 UTC,-74.002939,40.717749,-74.010633,40.709617,,3.5,6,1.5,23,1,0,152,1
05-02-2024 19:50,Ahmedabad,2013-05-04 16:12:20 UTC,-73.985392,40.723525,-74.000704,40.750337,,11.4,8,2.5,19,0,0,276.8,1
14-08-2024 08:54,Mumbai,2010-09-24 09:50:00 UTC,-74.00976,40.726092,-73.997377,40.725585,,17.23,2,1.2,8,2,0,290.76,4
16-02-2024 09:01,Bengaluru,2009-03-27 03:58:14 UTC,-73.990061,40.757316,-73.982987,40.725137,,7.27,3,1.5,9,4,0,182.24,1
10-03-2024 16:26,Bengaluru,2014-01-19 12:36:00 UTC,-73.985645,40.757907,-73.979425,40.752782,,21.32,3,1.2,16,6,1,354.84,1
11-08-2024 04:14,Delhi,2015-04-09 05:45:01 UTC,-73.78211212,40.64470673,-74.00780487,40.74103928,,2.15,3,2,4,6,1,140.8,1
11-05-2024 18:35,Ahmedabad,2014-03-23 01:40:00 UTC,-73.97727,40.766212,-73.968242,40.760412,,4.43,6,1,18,5,1,163.16,2
17-01-2024 16:48,Hyderabad,2014-04-29 02:07:00 UTC,-73.963653,40.7615,-73.768242,40.723492,,6.35,8,1,16,2,0,186.2,1
28-05-2024 05:09,Ahmedabad,2011-07-27 19:28:00 UTC,-73.961277,40.771733,-73.988683,40.764008,,16.33,1,1.2,5,1,0,274.96,1
16-05-2024 04:29,Mumbai,2015-05-28 20:06:51 UTC,-73.99382019,40.75098038,-73.98438263,40.76293182,,6.22,2,1.2,4,3,0,158.64,1
01-02-2024 02:25,Mumbai,2009-11-29 23:47:00 UTC,-73.985978,40.758538,-73.994167,40.754263,,9.58,7,2,2,3,0,239.96,1
19-11-2024 04:52,Delhi,2009-06-13 12:18:00 UTC,-73.956552,40.775488,-73.962323,40.77727,,17.52,1,1.5,4,1,0,295.24,1
03-06-2024 18:46,Bengaluru,2010-06-16 02:03:45 UTC,-73.982453,40.760929,-73.955759,40.776324,,12.36,2,1.2,18,0,0,232.32,1
18-07-2024 22:20,Delhi,2013-10-07 22:51:32 UTC,-73.98598,40.735358,-73.999894,40.732871,,18.38,3,2,22,3,0,325.56,1
12-09-2024 00:09,Mumbai,2009-01-12 10:08:40 UTC,0,0,0,0,,17.39,1,1.2,0,3,0,287.68,1
09-05-2024 04:42,Hyderabad,2012-02-23 21:57:51 UTC,-73.94952,40.781292,-73.95622,40.771649,,24.17,8,2.5,4,3,0,430.04,1
27-03-2024 10:38,Ahmedabad,2013-05-07 19:21:00 UTC,-73.95856,40.764662,-73.97699,40.749185,,22.43,9,2,10,2,0,404.16,5
09-12-2024 00:51,Delhi,2014-07-15 19:41:00 UTC,-73.956633,40.76701,-73.94806,40.778777,,18.87,7,2,0,0,0,351.44,1
30-07-2024 16:02,Bengaluru,2014-06-29 10:34:00 UTC,-73.956027,40.784585,-73.981403,40.76088,,1.34,2,2.5,16,1,0,126.08,1
14-08-2024 16:28,Hyderabad,2013-03-10 19:51:00 UTC,-73.981403,40.774095,-73.951553,40.773832,,12.71,8,2,16,2,0,282.52,2
17-04-2024 00:49,Bengaluru,2014-03-21 14:50:00 UTC,-73.953802,40.770242,-73.952127,40.776715,,17.65,6,1.2,0,2,0,315.8,2
08-06-2024 19:22,Ahmedabad,2013-12-11 10:38:56 UTC,-73.947668,40.783332,-73.971087,40.797088,,22.98,9,2.5,19,5,1,430.76,1
03-09-2024 20:39,Mumbai,2012-10-26 20:53:00 UTC,-73.990825,40.737937,-73.985557,40.744185,,6.34,2,1.5,20,1,0,166.08,1
22-05-2024 04:09,Bengaluru,2013-07-01 10:43:00 UTC,-73.994805,40.740062,-74.000607,40.746292,,17.11,3,1.5,4,2,0,300.32,3
03-12-2024 08:22,Hyderabad,2012-04-15 00:50:28 UTC,-74.002805,40.70866,-73.987905,40.719911,,6.13,2,2,8,1,0,173.56,1
18-06-2024 15:09,Bengaluru,2009-11-01 23:52:00 UTC,-73.981578,40.765242,-73.993635,40.73044,,23.11,5,1,15,1,0,372.32,5
20-10-2024 15:43,Delhi,2011-04-19 13:24:00 UTC,-74.01681,40.69134,-74.022292,40.67761,,8.16,7,1.2,15,6,1,216.92,1
16-06-2024 14:13,Bengaluru,2011-09-16 00:30:00 UTC,-74.006357,40.739462,-74.009745,40.722225,,23.84,9,1,14,6,1,411.08,1
31-10-2024 19:54,Delhi,2011-04-12 15:21:10 UTC,-73.96309,40.766567,-73.955031,40.777681,,20.63,7,2.5,19,3,0,382.56,1
18-04-2024 02:38,Mumbai,2014-09-20 06:16:00 UTC,-73.980587,40.721482,-73.939463,40.835545,,12.55,6,1,2,3,0,250.6,1
13-06-2024 21:32,Bengaluru,2013-08-30 20:08:00 UTC,-73.991227,40.730037,-73.978065,40.72149,,22.32,6,2,21,3,0,387.84,1
20-03-2024 09:38,Ahmedabad,2012-05-09 18:37:00 UTC,-73.98166,40.763287,-73.994888,40.759525,,8.7,2,2,9,2,0,204.4,1
02-03-2024 06:27,Hyderabad,2014-02-26 17:34:50 UTC,-73.968279,40.802029,-73.993979,40.758959,,11.61,5,2.5,6,5,1,274.32,1
24-01-2024 15:49,Mumbai,2010-06-19 00:41:20 UTC,-73.988398,40.734448,-73.960061,40.76382,,13.08,2,1.5,15,2,0,246.96,1
03-11-2024 06:32,Hyderabad,2011-08-09 18:36:27 UTC,-73.996996,40.737211,-73.974105,40.743141,,2.86,4,2,6,6,1,154.32,1
19-04-2024 22:21,Ahmedabad,2009-05-11 10:33:00 UTC,-73.981577,40.720875,-73.984777,40.741117,,17.75,1,2,22,4,0,308,1
29-12-2024 11:35,Mumbai,2010-03-09 08:21:00 UTC,-73.985493,40.747245,-73.955683,40.768347,,10.88,2,1,11,6,1,220.56,5
13-10-2024 21:10,Bengaluru,2011-06-29 19:14:03 UTC,-73.948759,40.828966,-73.966688,40.772785,,10.81,9,1.5,21,6,1,264.72,1
26-11-2024 16:01,Bengaluru,2009-02-25 12:37:27 UTC,-73.953539,40.772837,-73.976375,40.757464,,13.32,3,1.2,16,1,0,248.84,1
29-02-2024 16:34,Mumbai,2012-12-17 18:58:00 UTC,-74.001532,40.737215,-73.99282,40.730325,,10.96,8,2,16,3,0,261.52,6
27-05-2024 11:10,Ahmedabad,2010-05-03 20:25:33 UTC,-73.98296,40.747849,-73.972395,40.752711,,24.27,3,2.5,11,0,0,406.24,3
11-01-2024 21:50,Hyderabad,2011-11-05 01:18:46 UTC,-73.9972,40.7222,-73.981,40.7479,,18.42,3,2,21,3,0,326.04,2
30-08-2024 23:52,Delhi,2010-05-22 20:12:11 UTC,-73.972815,40.744403,-73.967641,40.763622,,2.71,8,2.5,23,4,0,172.52,1
14-06-2024 11:06,Delhi,2011-11-09 11:45:00 UTC,-73.956635,40.767042,-73.951885,40.771252,,17.37,3,1,11,4,0,293.44,1
29-10-2024 04:22,Ahmedabad,2014-12-03 23:36:30 UTC,-73.974008,40.760849,-73.964068,40.756761,,14,5,2,4,1,0,283,1
16-03-2024 22:36,Ahmedabad,2015-05-14 19:04:03 UTC,-73.94523621,40.77373505,-73.95576477,40.77989197,,2.95,9,2,22,5,1,180.4,1
27-09-2024 01:52,Mumbai,2009-07-06 20:13:23 UTC,-73.782306,40.644748,-73.995733,40.710322,,4.3,2,1,1,4,0,131.6,1
05-10-2024 11:53,Mumbai,2010-08-30 08:49:00 UTC,-73.962352,40.794925,-73.968392,40.759758,,2.99,3,2.5,11,5,1,160.88,5
14-11-2024 10:14,Mumbai,2012-05-16 15:25:02 UTC,-73.99002,40.756892,-73.97443,40.756632,,14.33,5,1.2,10,3,0,270.96,3
03-01-2024 18:10,Mumbai,2013-11-05 12:30:12 UTC,-73.994094,40.751182,-73.993529,40.740642,,14.06,8,1.2,18,2,0,282.72,1
10-03-2024 15:09,Mumbai,2010-03-25 00:10:00 UTC,-73.981342,40.725157,-74.00361,40.722553,,22.02,1,2.5,15,6,1,379.24,1
14-11-2024 18:20,Mumbai,2009-11-14 01:01:00 UTC,-73.987217,40.756572,-73.98554,40.759515,,18.56,9,1,18,3,0,337.72,1
29-06-2024 06:05,Mumbai,2011-04-17 09:01:00 UTC,-73.971195,40.798113,-74.007335,40.751532,,7.53,5,1,6,5,1,195.36,1
15-09-2024 12:30,Mumbai,2009-05-09 20:27:30 UTC,-73.98162,40.732544,-73.96912,40.795856,,24.83,3,1.2,12,6,1,396.96,1
28-06-2024 01:30,Bengaluru,2011-06-08 11:52:00 UTC,-73.991603,40.734257,-73.976567,40.790618,,13.99,8,2.5,1,4,0,307.88,1
07-12-2024 09:46,Ahmedabad,2015-05-05 12:32:15 UTC,-73.98085785,40.7379837,-73.95710754,40.78188324,,4.85,7,1.2,9,5,1,177.2,1
07-04-2024 08:52,Bengaluru,2011-09-17 18:38:09 UTC,-73.959436,40.814436,-74.006767,40.718992,,17.28,8,1.5,8,6,1,337.36,2
07-06-2024 21:01,Hyderabad,2009-03-10 15:45:00 UTC,-74.009115,40.710938,-73.983922,40.745697,,1.89,1,1.2,21,4,0,101.68,2
04-07-2024 14:41,Hyderabad,2010-07-16 15:50:49 UTC,-73.997079,40.757859,-73.984998,40.72749,,10.41,8,1.5,14,3,0,244.92,1
24-06-2024 08:57,Delhi,2009-08-12 17:34:27 UTC,-73.970492,40.758455,-73.970215,40.751812,,7.51,9,2.5,8,0,0,235.12,1
26-09-2024 23:10,Ahmedabad,2013-05-17 17:32:42 UTC,-73.957478,40.777041,-73.981194,40.744239,,12.45,8,1.2,23,3,0,263.4,2
13-07-2024 17:46,Hyderabad,2014-04-05 21:12:00 UTC,-73.983618,40.744295,-73.96781,40.757767,,1.98,6,1.2,17,5,1,137.76,1
24-07-2024 13:05,Hyderabad,2009-07-11 12:19:00 UTC,-73.976532,40.788303,-73.95379,40.802015,,17.3,1,2,13,2,0,302.6,1
26-11-2024 14:42,Hyderabad,2014-03-06 20:45:02 UTC,-73.986225,40.730227,-73.975007,40.741617,,11.84,4,1.5,14,1,0,242.08,1
20-11-2024 14:34,Delhi,2009-03-11 00:41:13 UTC,-73.986045,40.743296,-73.985764,40.766172,,16.54,4,1.5,14,2,0,298.48,1
25-01-2024 19:11,Hyderabad,2012-08-23 09:19:19 UTC,-73.947823,40.77502,-73.995692,40.7293,,6.68,8,1,19,3,0,190.16,1
01-05-2024 21:36,Hyderabad,2013-09-21 12:04:03 UTC,-73.990115,40.740903,-74.014952,40.71415,,11.24,6,1.5,21,2,0,244.88,1
07-12-2024 06:58,Hyderabad,2009-03-13 17:12:16 UTC,-73.939635,40.750505,-73.975877,40.719101,,22.72,4,2.5,6,5,1,402.64,1
14-11-2024 08:22,Mumbai,2011-12-23 12:06:00 UTC,-74.01184,40.701785,-74.006667,40.737573,,8.56,3,2,8,3,0,207.72,5
12-06-2024 12:25,Delhi,2013-11-12 01:15:29 UTC,-73.983277,40.76431,-73.992615,40.756883,,19.94,2,1,12,2,0,319.28,1
20-07-2024 13:46,Hyderabad,2012-04-20 14:04:00 UTC,-73.992165,40.74914,-74.004895,40.721547,,6.57,3,2.5,13,5,1,203.84,1
08-01-2024 05:46,Bengaluru,2012-06-03 09:05:12 UTC,-74.004142,40.747843,-73.849814,40.726025,,23.26,1,1.2,5,0,0,358.12,1
06-10-2024 01:58,Mumbai,2011-01-08 13:03:00 UTC,-73.977653,40.72587,-73.990348,40.719565,,20.91,7,1.2,1,6,1,369.92,1
25-02-2024 13:23,Delhi,2015-04-16 13:59:55 UTC,-73.99408722,40.75111771,-73.98223877,40.75651169,,18.64,8,2,13,6,1,363.68,1
01-08-2024 11:52,Ahmedabad,2012-02-12 13:27:55 UTC,-73.973159,40.784907,-73.967279,40.761338,,9.49,9,1.2,11,3,0,232.88,1
04-06-2024 21:09,Bengaluru,2014-11-22 01:36:00 UTC,-73.935995,40.799507,-73.967305,40.793057,,21.99,6,1.5,21,1,0,373.88,4
12-08-2024 20:15,Bengaluru,2013-05-06 22:02:00 UTC,-73.985955,40.75658,-73.96856,40.801492,,13.51,9,1.2,20,0,0,281.12,5
15-08-2024 12:53,Delhi,2012-02-19 15:14:00 UTC,-73.976522,40.754477,-74.014852,40.708635,,15.37,1,1.5,12,3,0,269.44,1
09-01-2024 16:07,Mumbai,2009-01-24 01:42:00 UTC,-74.006397,40.748542,-73.991613,40.746575,,16.79,6,1.2,16,1,0,305.48,2
13-10-2024 07:03,Delhi,2013-03-11 18:10:00 UTC,-74.015148,40.709537,-73.998977,40.719207,,23.56,4,1,7,6,1,382.72,1
16-04-2024 04:41,Hyderabad,2009-07-16 23:19:00 UTC,-73.776698,40.64537,-73.890885,40.7704,,10.75,4,1.2,4,1,0,223,2
02-05-2024 21:55,Hyderabad,2012-12-05 18:41:00 UTC,-73.987298,40.738622,-73.983632,40.746557,,13.1,5,1.2,21,3,0,256.2,1
20-02-2024 08:59,Bengaluru,2011-03-04 23:27:00 UTC,-73.982102,40.766343,-73.99196,40.759315,,17.63,9,1,8,1,0,326.56,3
05-10-2024 07:58,Mumbai,2014-09-02 08:33:58 UTC,-73.781802,40.644813,-73.886968,40.859862,,22.29,5,1.2,7,5,1,376.48,1
08-04-2024 17:51,Ahmedabad,2013-09-10 19:34:00 UTC,-73.962695,40.76489,-73.935712,40.684917,,20.62,1,1,17,0,0,322.44,1
15-05-2024 07:34,Bengaluru,2014-11-04 08:39:16 UTC,-73.955498,40.782157,-73.782351,40.648804,,12.55,4,1.5,7,2,0,250.6,2
27-03-2024 14:32,Delhi,2012-09-27 23:00:04 UTC,-73.98504,40.763652,-73.960908,40.76533,,20.74,1,2,14,2,0,343.88,2
15-02-2024 10:51,Ahmedabad,2012-05-05 22:22:05 UTC,-73.973731,40.750836,-73.97767,40.742631,,7.1,8,1.5,10,3,0,205.2,1
10-03-2024 00:08,Bengaluru,2010-05-30 13:44:03 UTC,-73.995661,40.730452,-73.995682,40.752159,,20.36,7,1.2,0,6,1,363.32,2
05-12-2024 08:24,Bengaluru,2009-08-04 22:54:54 UTC,-73.983283,40.771172,-73.986781,40.759137,,5.24,1,1.2,8,3,0,141.88,2
30-08-2024 02:41,Delhi,2009-07-25 23:53:00 UTC,-73.977972,40.680108,-73.953988,40.78742,,4.53,7,1,2,4,0,159.36,1
02-10-2024 16:21,Mumbai,2013-06-27 08:55:57 UTC,-73.994732,40.731718,-73.984512,40.774604,,4.53,5,1,16,2,0,149.36,1
07-12-2024 05:11,Ahmedabad,2012-10-19 22:37:00 UTC,-74.003517,40.723617,-73.99508,40.74992,,2.43,2,1.5,5,5,1,129.16,2
11-12-2024 09:01,Bengaluru,2012-11-01 15:43:22 UTC,-73.969638,40.785245,-73.992622,40.758458,,2.73,9,2,9,2,0,167.76,1
31-03-2024 19:05,Ahmedabad,2011-05-21 10:12:16 UTC,-73.97762,40.784228,-73.964861,40.791579,,14.96,5,1.5,19,6,1,294.52,1
07-09-2024 19:10,Delhi,2013-02-16 08:02:12 UTC,-73.986324,40.718118,-74.002423,40.733441,,5.13,7,1.5,19,5,1,186.56,1
04-06-2024 17:19,Ahmedabad,2014-07-10 15:44:00 UTC,-73.974062,40.757055,-73.783133,40.648912,,3.19,7,2.5,17,1,0,173.28,6
05-04-2024 05:06,Mumbai,2014-10-30 23:37:00 UTC,-73.959843,40.712412,-73.957705,40.722122,,21.77,4,1,5,4,0,351.24,1
16-02-2024 07:38,Bengaluru,2014-06-21 20:41:00 UTC,-73.99824,40.713422,-73.908043,40.681575,,8,9,1.2,7,4,0,215,1
25-07-2024 07:12,Hyderabad,2012-02-14 22:16:37 UTC,-73.991225,40.739158,-73.943665,40.711653,,11.49,1,1,7,3,0,212.88,1
15-02-2024 00:49,Mumbai,2014-12-09 18:41:20 UTC,-73.972601,40.740453,-73.973723,40.750606,,13.22,2,1.5,0,3,0,248.64,1
27-12-2024 02:36,Delhi,2013-04-19 22:51:00 UTC,-74.007842,40.74687,-73.991917,40.741607,,24.1,9,1.5,2,4,0,414.2,6
26-12-2024 01:11,Ahmedabad,2010-09-08 20:33:00 UTC,-73.966458,40.773123,-73.958705,40.762318,,10.65,2,2.5,1,3,0,237.8,5
02-10-2024 01:20,Hyderabad,2013-06-22 11:28:30 UTC,-73.990007,40.771916,-73.965824,40.766393,,4.11,5,1,1,2,0,144.32,2
22-06-2024 22:10,Hyderabad,2012-10-19 18:41:00 UTC,-73.957612,40.770015,-73.981508,40.775055,,22.61,1,1,22,5,1,356.32,1
09-01-2024 15:10,Bengaluru,2012-06-09 19:29:00 UTC,-73.98181,40.758432,-73.934172,40.751327,,8.76,7,1,15,1,0,210.12,1
18-08-2024 17:53,Hyderabad,2012-04-07 21:43:00 UTC,-73.995525,40.728145,-73.979122,40.777357,,9.58,8,2.5,17,6,1,264.96,1
07-04-2024 03:39,Mumbai,2013-03-04 21:37:00 UTC,-73.967547,40.756237,-73.991025,40.755572,,19.81,2,1,3,6,1,327.72,3
20-06-2024 09:59,Hyderabad,2011-08-05 20:19:37 UTC,-73.954338,40.784137,-73.964435,40.792493,,12.79,3,1.5,9,3,0,248.48,1
10-08-2024 19:57,Hyderabad,2015-06-17 22:32:17 UTC,-73.99468994,40.73445511,-74.01107025,40.71597672,,20.41,3,1.5,19,5,1,349.92,1
02-01-2024 02:28,Delhi,2012-01-07 01:06:14 UTC,-73.991229,40.728396,-73.991229,40.728396,,17.52,6,1.5,2,1,0,320.24,1
11-03-2024 17:22,Mumbai,2013-02-07 09:59:22 UTC,-73.989081,40.756423,-73.984366,40.763674,,10.17,8,2.5,17,0,0,262.04,1
05-05-2024 23:15,Ahmedabad,2013-07-25 09:14:48 UTC,-73.962519,40.767344,-73.987631,40.754872,,4.51,8,1.2,23,6,1,178.12,1
04-09-2024 20:46,Mumbai,2013-03-10 15:15:03 UTC,-73.959174,40.809487,-73.948912,40.788654,,13.94,3,1.5,20,2,0,262.28,1
19-01-2024 08:46,Hyderabad,2015-01-20 21:41:27 UTC,-74.00440979,40.74174118,-73.97860718,40.74494171,,4.85,9,1.5,8,4,0,183.2,4
